Scenario_Name,ID_Country,ID_Sector,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
decarb_NT,Luxembourg,Tertiary,EUR,25441144.681560498,25532571.670106743,33547819.99962458,35142130.743401356,63716073.180158585,59662241.815458685,55247571.29715528,54579852.431360476,57118447.660384044,54239820.86710593,56651538.933920436,51797052.583616704,45663945.86246041,46813622.50244262,42278176.26278609,40947287.083586164,36728381.80157038,33386446.180839438,34664986.24539491,30828868.24198895,30332689.326073952,31556213.356135394,32710236.811062742,35894984.625240706,34679698.02288749,35099833.49944336,36313700.88735769,37339029.53112767,38953781.96171973,38681109.21669338,34520059.56526053
decarb_NT,Malta,Tertiary,EUR,9537116.127519157,11827116.584825197,20886132.30672015,15006652.460887473,15605841.445518913,16390827.311592996,18967897.271152873,17962301.943466473,18948717.77503698,23850931.62221574,29134753.022715334,27327405.24556953,27649713.399736524,27625275.972028717,24468963.137103103,24486817.300581507,20547653.468038987,17116466.664602794,14965298.589518089,14649750.690292638,14187461.89112337,14540615.37223587,14278472.243331252,15382428.00832296,15010572.30876936,17136584.507307675,16009420.207976952,15962868.404269567,16633842.249102427,17500505.63900975,18318003.709563475
decarb_NT,Netherlands,Tertiary,EUR,414825787.9796231,857402401.7288396,1053967309.4716986,1125076986.3098238,1198997327.1169677,1340520362.5343938,1303298616.0239544,1238907341.3180752,1142112392.7803674,1006983125.751081,917118397.1810188,844823365.2795793,800483557.0275292,807012037.049679,833652840.8547274,767469033.0500791,766902435.0722859,764794356.3914988,792377494.9278975,805793955.204582,782771835.7811239,767078558.5089744,867128881.3603356,776544219.9773003,771973823.888525,757653862.8788351,721909933.8131618,732412749.2483597,704932590.5907528,724713897.5584028,709916232.9929684
decarb_NT,Poland,Tertiary,EUR,439362452.4869029,553391642.0862486,489199526.14769137,520132458.21099514,830141102.4027677,992913127.1288166,942865930.0478979,944236773.8849034,987636722.4194034,922975954.1406188,963050535.041623,952679987.7149297,859520467.0326257,803901038.5011431,816612271.8219216,694193011.075422,673873129.0385239,617417003.8678315,623930087.5223283,603344028.6742179,577621744.2965262,579216866.0337776,646558308.3653086,643801761.6383053,631216690.1365803,625371906.1812183,622008284.1104873,677951377.6280617,594157800.3188858,597256987.9134873,582241774.0649617
decarb_NT,Portugal,Tertiary,EUR,130973551.43863432,198044196.72250834,201978080.9821033,165346811.98225585,164287251.83840352,221430287.6290692,291270777.0596776,285743340.45416987,298319809.18135387,306001910.4465828,342854531.07860994,331194343.0472023,299252411.387316,278133717.14694965,258836236.98264566,261920503.43894428,230183934.6430327,233185825.9054586,224096301.6263488,217538998.24491584,202544425.6106785,200136620.98469827,196761736.53063324,195595119.8973281,187504763.48338896,194597475.1666578,201641391.57349017,212544946.6884158,205625339.742382,209835577.53150028,213754049.052195
decarb_NT,Slovakia,Tertiary,EUR,56203051.83561196,83418113.66296403,77154064.9994964,91279071.20819542,100046928.67271131,176232746.38779232,166483968.5041063,165611236.80199373,156418582.29698703,156756060.06100103,164722904.5562971,156495706.3944546,135617968.20233554,128267111.2405977,124625453.1909546,121822676.64682153,129129894.63153704,124520625.78215457,123157935.1733439,129277173.08140314,131405729.85361522,125858955.05099429,129632660.38354541,127733955.3165192,128289487.71176688,124804038.78204802,129899807.9589581,125284481.9384846,125105848.22531247,120241555.23925549,118348252.05135167
decarb_NT,Slovenia,Tertiary,EUR,35376138.87813725,39435972.59004944,38018802.998232186,51121845.071128756,55022331.417079076,53060737.09049549,53386826.59038506,64543405.47726178,61811929.69511149,79421393.83474332,88514610.59445375,87926557.0073225,91578446.57386833,81740697.1096244,72296852.36352769,68538528.16847724,54256867.304776326,49372734.80045174,44755092.966895536,42847379.94480156,40582208.24187229,39381516.81125657,37242133.66314021,41975942.015900075,40932177.10802116,46610409.88392404,43564403.18567768,48715087.50430476,46401875.941626064,50111347.09350157,58382534.60008879
decarb_NT,Spain,Tertiary,EUR,712877347.8743144,1041708680.1662558,1468832540.4051547,1367843164.0623524,1446062380.1464005,1674685500.3168976,1333413006.5602612,1382326805.7458844,1416961567.159977,1203604302.7572207,1195593659.045687,1128486791.9025156,1036906465.1743733,1045851654.6766523,1073597084.0906286,1111455030.3565981,1053001217.7962092,1108143768.2609463,1110580026.8036077,1069229279.5042845,1019014576.3187357,1028028417.6455883,980823759.5621649,1033054161.8238803,1043312378.3582554,1030410886.1242085,1006858751.5538776,948023172.2355858,917536817.814997,968095390.3698845,957695571.7306273
decarb_NT,Sweden,Tertiary,EUR,558461542.7218369,594102203.182744,936352589.0444362,840922796.1525648,821560665.5711075,892750817.7540966,814320223.3160187,766897774.9958808,776216932.2231728,781657631.1776011,777585774.3466398,684874604.6775478,696883737.546545,622676571.9662156,656509743.1232243,622544545.3034394,613449724.6011269,607963209.746279,598500167.9544765,595879650.3321154,639561555.2982665,574657211.1673901,581962512.9856758,578322557.3560677,608571591.3539599,617155920.7805936,616802493.829331,608964365.6282852,610190163.1645532,624977438.7503769,591110163.1075298
decarb_NT,Romania,Tertiary,EUR,94658338.22841622,104833246.53374122,106321842.81967773,112289432.8234369,114866767.97229965,186391483.10559046,175912980.85654026,265363557.00915998,228425030.61991125,240853197.57044077,265731928.29556075,268103265.23351648,258760209.08097214,255999408.8145497,241260231.41308713,243288268.3691806,202888049.59433794,185944465.09753045,186022470.26961505,165810447.4600061,151584335.36092383,160718645.1882684,144400874.7911754,167446597.51913938,161247090.6158735,163620288.92247826,176986651.3204011,176169695.44176632,183519849.52728108,189755141.07945648,181015112.35489008
decarb_NT,Bulgaria,Tertiary,EUR,39749657.68411678,45073006.21065051,53770546.963998236,58830318.96636439,62272400.599389195,58781432.6730503,61699646.4862935,64998494.88157445,60638429.903037496,68397304.46503864,78634893.95132439,80535085.52615072,94487320.73862492,100058583.2102489,95015184.50004713,98267173.61662176,97371732.55430041,99399891.48187473,86048166.42834237,81805765.74122111,75805678.37926468,78803289.02793987,65612544.696590796,69632387.8779368,68899785.23994428,76210557.7659761,73864833.73149967,76719735.94798677,77306408.89335442,85134892.93431482,92032051.38652468
decarb_NT,Croatia,Tertiary,EUR,38545612.37943347,39506189.6830852,76792833.16689692,113260458.02113287,125216346.3172734,121764518.37988071,93992643.22712265,96900280.53806539,78285378.3688146,87173821.50069709,82816239.67805482,70244209.3432033,78004642.64723933,69065314.65886281,71207394.36887681,75254910.43488355,71831082.44687921,71169841.79284345,72593095.11801963,80044158.22438206,80724875.05371855,80989386.99520981,78823577.86224061,82828664.99953616,82482669.14473389,82275934.1533001,75280201.80465639,75456120.39882633,69399812.93984483,70696220.9314084,67817032.83711854
